,rating,review,SentimantValue,predectedValue
72,2,“ֳהױֽ ּדםÚ ַבֳ־זֹ ָÚֿד ַב׃ßה Ýםו”. בַ װֶ ֳַָֿ ֳַָֿ ֳַָֿ ֳַָֿ ֳַָֿ ֳַָֿ ֳַָֿ. ?- ַבװַׁÚ ַבדִֿם בו דÛבÞ?- םÞÚ Úבל ַׁÊÝַÚ םֽÊַּ ׁםַײםםה בבױÚזֿ ֵבםו ֻד וז ֳםײַנ Úבל ּֿׁ ז״בÚֹ ױÚָֹ ַּֿנ Ûםׁ ַב״בÚֹ ַבֳזבל Ýם ֳזב ַבװַׁÚ?- בַ םזּֿ בֿםוד װָßֹ ױַׁÝ ֳבם?- ַ׃ÊÞַָב ָßב Þבֹ ֳָֿ זזÞַֽו זדַֽזבֹ ַבהױָ זַבּֿב?- בַםזּֿ ֵײֱַַÊ ַָבÛׁÝֹ ÝÞ״ הזַױו ױÛםֹׁ?- בַ םזּֿ Úדַב הÙַÝֹ זבַ Úדַב בֽדב ַבÚÝװ ֵבַ ָÚֿ ׃ַÚÊםה Úבל ַבֳÞב ß׀ַבß בַםֿׁ ַבַ׃ÊÞַָב Úבל ַבַÊױַב ֽÊל דה ַֿ־ב ַבÛׁÝֹ בßם Ê״בָ Ýבַ םּםָ ֵבַ ֳה Êהׂב בוד?- בם׃ בֿםו Úָֹׁ ־ֿדֹ בב׃ßַה ז׀זם ַבַֽÊםַַּÊ ַב־ַױֹ זßַָׁ ַב׃ה בÊהÞבוד דה ״בÚֹ ַבÝהֿÞ ַבדׁÊÝÚֹ ֵבל ַבֽׁד ßדַ Ýם ַבÝהַֿÞ ַבדבַױÞֹ בו?- ֳ׃Úַׁו דַָבÛ Ýםוַ ַּֿנ דÞַׁהֹ ָדה וד ֳÝײב דהו ־ֿדֹ זדַּזׁםה בו זַבÝׁÞ ßָםׁ ז־ֿדַÊ ַבÝהַֿÞ ַבדַּזֹׁ בו ֳÝײב?- ֳÝַֿׁ ַבַ׃ÊÞַָב ָםהוד דװַßב זד־ַהÞַÊ ÊװÛבוד Úה ־ֿדֹ ַבד׃Êֳּׁםה??- זַבבו Úבל דַ ֳÞזב װוםֿ זזַבבו ֵהם ױַֿÞ זßַה ׀בß Ýם ַבÚװׁ ַבֳזַ־ׁ דה ׁדײַה 1435,0,0
73,2,ּםֿ ַּֿנ. ַבÞָׁ דה ַבד׃ּֿ ַבַֽׁד. ,1,1
74,1,"ּםֿ. ַÚָּהם ÊÚַדב ַבדזײÝםה זםַֽזבזה ַהוד ם׃ַÚֿזה ַבװ־ױ ֳָם ״ׁםÞו זדַ Þױׁז זםַהַ ָװֶ .. ַּׂוד ַבבו ־םׁ. דזÞÚ ַבÝהֿÞ דהÊַׂ זÞׁםָ ַּֿ ָ׃ ַבדװßבו ַהו ÝזÞ ָּב ÊÞׁםַָ זהׂבו ַבÝהֿÞ זױÚֿÊו Êובß¡¡ װם דׁׁו ױÚָ בַה ַבÝהֿÞ ÝזזזזזזזÞ זַהַ ַÞÊֽׁ ַהוד םּםָזה ׃םַׁו ױÛםׁו בהÞב ַבהַ׃ דה זַבל ַבÝהֿÞ דה ַבװַׁÚ ַבÚדזדם ..",1,1
75,2,ּםֿ. . ַבדßַה דׁÊÝÚ Úבל ָּב,1,1
76,2,ײÚםÝ. . ַב״ׁםÞ דה ז ֵבל ַבֽׁד דÊÚָו ַּֿ ַּֿ ז Ýםוַ ױÚזָֹ ßָםֹׁ Úבל ßַָׁ ַב׃ה ז ַבדÞÚֿםה,0,0
77,1,ײÚםÝ. בַ װםֱ. דזÞÚ ַבÝהֿÞ Úבל ָּב דÊÚָ בבÛַםו ַב״בזÚ זַבהׂזב דהו .. ַבÛׁÝ ײםÞו ַּֿ ז״ַÞד ַבÝהֿÞ Ûםׁ דÊÚַזה Úבל ַבֵ״בַÞ .. ָזÝםו ַÝ״ַׁ ׁדײַה ֿזה ַבד׃Êזל .,0,0
78,2,ײÚםÝ. בַװם. ÝהֿÞ ׃םֱ ַּֿ ַּֿ ַבÛׁםָ ַהו ÝהֿÞ ַָׁÚ הּזד דַם׃Êַוב זבַהּדו ז׃Úׁו Ûַבם ַּֿ דÞַָב ÛׁÝ ײםÞו ַּֿ זÛםׁהÙםÝו Úדַב ַבַ׃ÊÞַָב בַדַָבַֹ ַבÝ״זׁ ֽÞוד ׁׂ ָׁםַהם ־ַה׃ בַםזּֿ דזַÞÝ ׃םַַׁÊ בַבַבַבַÊÊזÝׁ ־ֿדֹ זַם Ýַם ַָבÝהֿÞ ÊָּׁÊם Ýםו ־םָֹ ַדב,0,0
79,2,"ד־םָ בבֳדב. Úַֿם ַּֿנ. ַבÛׁÝֹ ßבוַ Ûַָׁ ¡ ־ֿדֹ ַבÛׁÝ ׃םֶֹ ¡ ַבÛׁÝֹ דַֽ״זַ Ýםוַ װַום זבַ׃ßׁ זבַ דהַֿםבהÙד ַבֿÝÚ ַָבÝםַׂ דÚ״ב ÝÞ״ ßַװֵָ־Êױַׁ (( דָהל זÛׁÝ ÝהֿÞםֹ ָ׃ ָ־ֿדֹ װÞÞ דÝׁזװֹ ))",0,0
80,2,ד־םָ בבֳדב. . ַבÝהֿÞ ׁםֽÊו ßׁםוֹ  ז בַׂד Êדׁ דה ּֿׁ ײםÞ ז ז׃־ ֽÊל Êזױב ַבֽׁד,0,0
81,2,ד־םָ בבֳדב. . ַבד׃ַÝו דה ַבֽׁד Ýַב״ׁםÞ ּֿׁ דÊÚָ ַּֿ ַּֿ ַּֿ,0,0
82,1,ּםֿ ַּֿנ. Þׁםָ דה ַבֽׁד בßה בַ ֳהױֽ ָו בßַָׁ ַב׃ה בֳהו דׁÊÝÚ זםזּֿ ּֿׁ ״זםב םהׂב Úבל ַבֽׁד דַָװֹׁ. ÊÚַדב ַבַ׃ÊÞַָב,1,1
83,4,ּםֿ ַּֿנ. ַÚָּהם ֽ׃ה זֽÝַזו ַבדזÙÝ Ýם ַבַ׃ÊÞַָב ÝÞֿ ßַה ב״םÝַ ַּֿ זדוÊד ָהַ זם׃ֳב ַה ַֽÊּהַ װםֶַ..זַםײַ הÙַÝו ַבÝהֿÞ. בד םÚָּהם ַבדזÞÚ ÝÞ״ Ýוז דׁÊÝÚ זדÚהַ ַדַׁו דׁםײו זבַÊ׃Ê״םÚ ױÚזֿ ַבּֿׁ זבדׁםזÝׁ ַבÝהֿÞ ׃םַַׁו בהÞב ַבדׁײל ז׀זם ַבַֽÊםַַּÊ ַב־ַױֹ,1,1
84,2,ײÚםÝ ַּֿנ. ַבדזÞÚ. ׃םֶ ַּֿנ ַּֿנ ַּֿנ בַ־ֿדַÊ זבַ ÊÚַדב זבַ ם׃ÊֽÞ ַם הּדֹ,0,0
85,2,“דַ ַהױֽ Ýםו”. ַבÝהֿÞ Þ׀ׁ ָדַ ÊÚהםֹ ַבßבדֹ ֽ׃ַ׃םֹ זÞ׀ַֹׁ זÊַָׁ זÛַָׁ זׁזֶַֽ ßׁםוֹ זַבבו Úבל דַ ַÞזב װוםֿ. ַבÝהֿÞ Þ׀ׁ ָדַ ÊÚהםֹ ַבßבדֹ ֽ׃ַ׃םֹ זÞ׀ַֹׁ זÊַָׁ זÛַָׁ זׁזֶַֽ ßׁםוֹ זַבבו Úבל דַ ַÞזב װוםֿ,0,0
86,1,ַ׃Êֻהֶַם. ״ַÞד ַבַ׃ÊÞַָב זַבÚַדבזה ַָבֵּדַב ־ֿזדםה בֳָÚֿ ּֿׁו זÝם ַם זÞÊ זָם׃ׁ ז׃וזבו ז׃ׁÚו זדÊÚַזהםםםםםה ַּֿנ Ýם ַבÊװםß ַה ֽÊל Þָב ַבזÞÊ ַבדַֽֿֿבַÝ״ַׁ דּדבַנ ֶַׁÚ זב׀םםם׀Þָׁ ַבÝהֿÞ דה ַבֽׁד ַָבדּדב ÝהֿÞ Êֽ׃ Ýםו ַָבַׁםֽםו זַבוֿזזזֱ. בַםזּֿ,1,1
87,2,“Úהזַה ַבÚÝַהֹ”. ÝהֿÞ ז׃־ זדױׁםםה ַֽׁדםֹ דַׁײםזַ םּׁÚזַ ַבÝבז׃ ָÚֿ ַה ַßÊװÝהַ ַה ַבÝהֿÞ דÚÝה. ßב װם ז׃־ ׁׂםֹֽ ַבÝהֿÞ דÚÝהֹ זַבֽדַדַÊ הּדֹ זַֹֽֿ ַֽׁד Ýםו,0,0
88,2,ײÚםÝ ַּֿנ. בבֳ׃Ý זַÞזבוַ ָױַֹֽׁ  בד םÚָּהם װם ֵ״בַÞַ. ַזבַ דßÊָ ַבַ׃ÊÞַָב בד םßה Úבל ַבד׃Êזל ַבד״בזָ דה ֽםֻ ַב־ֿדֹ ַֻהםַ Úֿד הÙַÝֹ ַבÛׁÝ זַבַַֻֻ ַּֿ ד׃Êובß זזּזֿ ַׁםֹֽ ßׁםוֹ ַֻבַֻ Úֿד זּזֿ ױםַהֹ בֿזַׁÊ ַבדםַו ַÚׂßד ַבבו ַָׁÚַ ַבַÝ״ַׁ דÞָזב הזÚַ דַ ־ַד׃ַ ַב׃Úׁ דׁÊÝÚ Úה ַבדÝׁזײ דÞַָב ַב־ֿדַÊ ַבדÞֿדֹ,0,0
89,2,ײÚםÝ. ÝÞ״ ַבַ׃ÊÞַָב Þדֹ ַָבÊÚַדב. ד׃Êזל ַבהÙַÝֹ ׃םֱַבÚדַבֹ Ûםׁ ד׃Êּםָֹ ֳ׃Úַׁ ַבדֳßזבַÊ זַבדװׁזַָÊ דַָבÛ Ýםו ַּֿז׃Úׁ ַבÛׁÝֹ Ûםׁ דÊזַÝÞ דÚ ַב־ֿדַÊ,0,0
90,2,“בה ַßׁׁ ׂםַׁÊם בו”. ױַֽׁו ַּדב דַÝםו Þָׁו דה ַבֽׁד ß׀ַבß ַבÝ״זׁ Úהֿוד זַב׃ֽזׁ ֽבז. ָױַֽׁו ּֽׂÊ Úבל ַה םßזה Ýםו דזַÞÝ בב׃םַַׁÊ ז״בÚ דַÚהֿוד דזַÞÝ ßבדÊ ַבדזÙÝ Þַב ֽׁ זÞÝוַ Ýם דזַÞÝ ַבֽßזדו ÊָÚֿ ÊÞׁםַָ ? ßםבז ß׀ַבß ַַֻֻ ַבÛׁÝו Þֿםד ַבדßםÝ ַָֿׁ דׁו,0,0
91,2,“Ýם ׁדײַה בַ Êׁזֽ בו”. ַבדזÞÚ ז ַב׃ׁםׁ. ַבזָם ז ַב־ֿדו ז ַבָזÝםֹ ז ַבַֹֽׁ,0,0
92,2,ּםֿ. ַבÝהֿÞ ּםֿ םָÚֿ ÊÞׁםַָנ ד׃ַÝו ??? דÊׁ Úה ׃ַֹֽ ַבד׃ּֿ ַבַֽׁד ַבָזÝםֹ דדםׂ ״ַÞד ַבÚדב דדםׂ. בַװם,1,1
93,2,ּםֿ. ֽ׃ה ַבַ׃ÊÞַָב זַבַÝ״ַׁ ּםַּֿֿ. בַ װםֱ,1,1
94,2,“בַם׃ÊֽÞ ־ד׃ֹ הּזד”. בד םÚָּהם װםֱ Ýßדַ ַ׃בÝÊ Þֿםד זדÊוַבßß׀בß דַָבÛ Ýם ׃Úֹׁ. Þֿםד זדÊוַבß ַָבה׃ָֹ בב׃Úׁ,0,0
95,1,ַ׃Êֻהֶַם. ַÊדהל בßד ַבÊזÝםÞ זַװßׁ ַבַ׃ÊÞַָב ַבֶַׁÚ בהַ. ,1,1
96,2,ײÚםÝ ַּֿנ. . ׃םֶ בבÛַםֹ ַבÝהֿÞ Þֿםד זַבַַֻֻ דÊוַבß זַבַ׃Úַׁ דַָבÛ Ýםוַ ַּֿנ זַבהÙַÝֹ ׃םֶֹ זבה ַÚזֿ בו׀ַ ַבÝהֿÞ דֹׁ ַ־ׁל ,0,0
97,1,“ּםֹֿ”. הÚד ַבֵÝ״ַׁ דדÊַׂ זַב׃םׁ דׁםֽ. ־ֿדֹ ַבÛׁÝ Ýםוַ Úּׂ װֿםֿ זַבÛׁÝ 24 ׃ַÚו בד ÊהÙÝ,1,1
98,4,ּםֿ ַּֿנ. זָֹּ ַבֳÝ״ַׁ ßַהÊ ב׀ם׀ֹ. Úֿד ÊזÝׁ ד׃ַֹֽ ßַÝםֹ בבדזַÞÝ,1,1
99,4,“װßַׁ בדßַׁד”. ״ַÞד ַבÚדב ז ַבד״Úד ַÝ״ַׁ ּםֿ ז ßֹֻׁ ַבדױַÚֿ זÞָׁו דה ַבֽׁד. ÊּדÚ ַבדםַו Ýם ֿזַׁÊ ַבדםַו זַה׃ַֿֿ ַבÊױׁםÝ Ýם ַבדÛ׃בֹ ׁÛד ״בָ ַבױםַהֹ זבßה ָֿזה ּֿזל ַבדזַÞÝ Þבםבֹ ַּֿ בַ ם׃Ú ַßֻׁ דה 10 ׃םַַׁÊ,1,1
100,2,“ַÞַדו ּדםבו זדדםׂו װַßׁםה בßד ֽ׃ה ÊÚַדבßד”. ַבַÝ״ַׁ ב׀םםםםםם׀ ַּֿֿֿ זּדםםםב ַב׃ׁםׁ דׁםֽ הזÚַ דַ. 1- ַבÊßםםÝ2 - ַבֽדַדַÊ בַםזּֿ בוַ ÊױׁםÝ ַׁײם זַÊדהל זײÚ ÊױׁםÝ ַׁײם בוַ,1,1
101,4,"דדÊַׂ. ַבַÝ״ַׁ ßַה ּםֿ ַּֿ זבßה םָּ ׂםַֹֿ הזÚםֹ ַבד־ָזַׂÊ¡ ßדַ ßַה דזÙÝ ַבַ׃ÊÞַָב הַםÝ Ýם דהÊול ַבׁÞם Ýם ַבÊÚַדב. ",1,1
102,5,“ּדםבֹ זדׁםֹֽ”. ַּדב ֵÞַדֹ זֳ״בַבו ÝהֿÞ ּדםב זַבֳּדב דזÙÝם ַבַ׃ÊÞַָב Ýוד ם׃ÊֽÞזה  ַבװßׁ זַבÊÞֿםׁ  Úבל ֽ׃ה  ַבַ׃ÊÞַָב  זָװַװֹ  ַבזּו זַבַָÊ׃ַדֹ Ýם זּוו  ַבÚדבַ  Ýוד ם׃ÊֽÞזה ַבÝ װßׁ. ,1,1
103,5,"ײÚםÝ. . Êד ַ׃Êבַד ַבÛׁÝֹ ַב׃ַÚֹ ַב׃ַָÚֹ זַבהױÝ ד׃ֱַ ¡זַבÊם בד ֳױבַ ַּוֹׂ ¡Úבדַ ַה ַבÊ׃בםד (check out ) וז ַבַֻהםֹ Úװֹׁ Ùוׁ ַבםזד ַבÊַבם ¡Úהֿ ַהÊÙַׁ ַבÛׁÝֹ בÊּוׂ ״ץבָ דהַ ַה ה׀וָ בבֽׁד ָֿבַ דה ÊÞֿםד ַבַÚÊ׀ַׁ דֻבַ ¡ַבַÝ״ַׁ בד םßה ָד׃Êזל ַב־ד׃ הּזד ַבדÚבה Úהוַ ¡ַֽ׃ַ׃ ַָבÛָה  ז(ַבÊ״ÝםÝ ) ָּזַׁ ַבָםÊ ַבַֽׁד  !!!!Úבל װׁßֹ booking  ַה ÊÊַßֿ ָהÝ׃וַ Úדַ םÞֿד בֶַָׂהוַ  בַהו Ýם ַבהוַםֹ ׃הÞזב ַההַ ּֽׂהַ Úה ״ׁםÞ ַב booking  .ßדַ ַהם ֳ״ַבָ ַָױבַֽ ַבײׁׁ ַבדַֿם זַבדÚהזם ַב׀ם הּד Úה ֳ׃זֳ ֵÞַדֹ בם Ýם ַזÊםב ?הּזד",0,0
104,2,“ַׁײם Úה ַבÝהֿÞ”. ַבױַֽׁו ַÚָּהם ÊÚַדב ״ַÞד ַבÝהֿÞ זַבַֽÊַׁד זַבÊֽׁםָ ַבַֽׁ ַװßׁ ּדםÚ ״ַÞד ַבÝהֿÞ ־ַױÊַ ַבװַָָ Úבֶ ַבַ׃ÊÞַָב Ýַֿׁ Ýֿׁזֳװßׁ דװׁÝ ַבַ׃ÊÞַָב דֽדֿ Úבֶ ֽב דװßבÊם ָ״ׁםÞו ַםַָּםו זדׁײםו ַּֿ זװßַׁ בֵַֹֿׁ ַבÝהֿÞ. ,1,1
105,5,“דהַ׃ָ ַּֿ”. ַבַ׃ÊÞַָב זַבÊֽׁםָ ּדםב ַּֿ ַּֿ ַּֿ. ״בָ ַב־ֿדַÊ דה ױםַהֹ ַז Û״ֱַ ַז בַֽÝ בַםÊד ÊזÝםׁו ָ׃ׁÚֹ,1,1
106,4,“ֵÞַדֹ דדÊÚו”. ַבדזÞÚ Þׁםָ דה ַבֽׁד... ַבÛׁÝ הÙםÝֹ זבזהוַ ֽבז. ַבַהÊׁהÊ ָ״םֱ ַּֿ ... בַםזּֿ ßזַםֹ בבדבַָ׃ ... דזַÞÝ ַב׃םַַׁÊ דדÊבֶֹ ֶַֿדַ... ־ֿדֹ ַבÊׁזבם בבװה״ ָ״םֶו,1,1
107,4,“ֶַׁÚ”. ּדםב ָßב ַבדÚַהם זַבֳזױַÝ ÊÚַדב ַׁÞם ֳ־בַÞ ״םָֹ ַבַָÊ׃ַדֹ Ýם זּו ַבהׂםב ßב ו׀ַ װַוֿÊו זַײֽ Ýם ּדםÚ ַבÚַדבםה Ýם ַבÝהֿÞ דה ־ֿדֹ Úדבֱַ זÚדַב ַבהÙַÝֹ זÛםׁ ׀בß. ַבבוד בß ַבֽדֿ בד ֳבַֽÙ װםֶ ׃םֶ,1,1
108,5,“ÝהֿÞ דׁםֽ זדדÊַׂ”. ַÚָּÊ ָדזÙÝ ַבַ׃ÊÞַָב Úַָֿבֽׁדה ÝבַÊו ּׁב ָװזװ ז־ֿזד. ַבהÙַÝֹ,1,1
109,2,דדÊַׂ. ד״Úד ַבÝ״ַׁ דדÊַׂ זÞָׁו דה ַבֽׁד. ַבֽדַדַÊ ÊֽÊַּ ַוÊדַד ַßֻׁ,1,1
110,4,“ַֽבַ ַÞַדו”. ַװßׁ ַבַ־ הַױׁ ַבױזÝם ÚבÜ? ֽ׃ה ַבÊÚַדב. בַ,1,1
111,5,“ַבÝהֿÞ ׀ַÊ ״ָםÚו וֶַֿו”. דזÞÚ Þׁםָ דה ַבֽׁדַבוֿז זַבהÙַÝֹ. בַÊזּֿ ײםַÝו ַבÞוזו זַבÊדׁ ַ׃זו ָָÚײ ַבÝהַֿÞ ׀ַÊ ַב־ד׃ הּזד ַבֻבַּו Ýַײםו Êדַדַ,1,1
112,5,“וֿזֱ זהÙַÝֹ זÊÚַדב ַבדזÙÝםה ַּֿ ַׁÞם”. ַבÝהֿÞ ַÚָּהם דדÊַׂ וֿזֱ זהÙַÝֹ זַבָזÝםו ֽבז זדÊהזÚ זÞָׁו דה ַבֽׁד. ׃Úׁו װזם Ûַבם,1,1
113,4,“דדßה ַה Êßזה ַÝײב”. ַבדזÞÚ זַבַÝ״ַׁ. ַבהÙַÝו זÚֿד ÊזÝׁ דזַÞÝ,1,1
114,4,ּםֿ. Þָׁ ַבדזÞÚ דה ַבֽׁד. ֿזׁו ַבדםַֹ בַ םזּֿ ָוַ װÝַ״ Êוזםו ז ַםײֱַ ַבדֱַ Úבל ַבַׁײםו ָÚֿ ַבַ׃Êֽדַד,1,1
115,2,“ÊÚַדב ַׁÞם ז־ֿדו דדÊַׂו זד״Úד הÙםÝ”. ַÚָּהם Þָׁו בבֽׁד. ַבדֿ־ב ַב־ַױ ַָבßַָׁ םÝÊׁײ ַה םßזה Ýם ַבָזַָו ַבÝׁÚםו ּוֹ װַׁÚ ּםַֿ בÞָׁוַ דה ַבװַׁÚ. זבם׃ ßדַוז ַבזײÚ ַבַה דÚ ַבָזַָו ַבֶׁם׃םו ׃םַַׁÊ זדׁÊÝÚו Úה ד׃Êזל ַבװַׁÚ,1,1
116,4,“ַÞַדו בַַָ׃ Ýםוַ בזבַ Ê׃בםדהַ ÛׁÝו ָֿזה ַהַׁו”. ßָםׁ הÙםÝ דזַÞÝ בב׃םַׁ. Ú״ב Ýם בדַָÊ ַבÛׁÝו 419,1,1
117,1,“ּםֿ”. . ַבהÙַÝַֹב־ֿדַÊ ַבד״Úד,1,1
118,5,“ַÞַדֹ ּםֹֿ”. . ַבָÚֿ ה׃ָםַ Úה ַבֽׁד ַבדßם,1,1
119,2,“ֶַׁÚ”. ֶַׁÚ. בַװם,1,1
120,4,"“ם׃ÊֽÞ ַבÊָֹּׁ”. Úדַב ַבהÙַÝֹ ז־ֿדֹ ַבÛׁÝ ¡ םÊַּזׂזה ַּֿ. זׁÛד ַבֵװÛַב ַבßַדב ַבÝהֿÞ ¡Ýֵהו םÊד ÊׁÊםָ זÊהÙםÝ ַבÛׁÝ םזדםַ.. ַבÝהֿÞ ַּדַבַ םֽÊַּ ֵÚַֹֿ Êּֿםֿ.ז־ַױֹ ֿזַׁÊ ַבדםַו.",1,1
121,4,ּםֿ ַּֿנ. ַבדזÞÚ דדÊַׂ Þׁםָ דה ַבֽׁד. ,1,1
122,5,“ַÞַדֹ ״םָֹ ַזֿ ַה ÊÊßׁׁ ֵה װֱַ ַבבו”. ַבדױַÚֿ בַםזּֿ Úבםוַ ײÛ״ ַז ַַֽֿׂד Ýם Úדֹׁ ׁדײַה. ,1,1
123,4,“ַבד׃Êזל ָױַֹֽׁ ּםֿ”. ַבדזÙÝםה ַב׃ׁÚו. ַבֵÝ״ַׁ ַב׃Úׁ  ַב־ֿדַÊ  ַבדזÞÚ,1,1
124,4,“ַבדÊÚו”. ַבÞָׁ דה ַבֽׁד זַבָ׃ַ״ו זַב׃וזבו Ýם ַב״בזÚ זהׂזב. ּֽׂ ÛׁÝו ? װ־ױ זום ָֿ־ב?ַװ־ױ ָם ? ׃ׁםׁ בדַ׀ַ,1,1
125,2,“Êָֹּׁ Þֿ ÊÚַֿ”. ÊÚַדב ַבדזÙÝםה. ַׁײםֹ ַבÛׁÝֹ ז ֿזֹׁ ַבדםַֹ,1,1
126,2,ַ׃Êֻהֶַם. ַבהÙַÝֹ ַבוֿז דזÞÚ ַבÝהֿÞ Þׁםָ דה ַבֽׁד דזÙÝםה ַבַ ׃ÊÞַָב ׃ַדם זהַםÝ דװַַבבו Úבל ַ־בַÞוד דÞױׁז װßׁנַ בבּדםÚ. ,1,1
127,4,“ַבבו םÊÞָב ÚדׁÊהַ”. זבַ װםֱ ַַָֿ. ַב״ַÞד ׃םֱ זדַםֿׁ Úבל ַבÊבÝזהַÊ Êָם Ê׃ßה זַבַ דַום זַÞÝו Úבםßב־ָ״ו ÊֽÊ Úהֿ ַבׁ׃ָװה ו׀ַ והַ זו׀ַ דÚÊדׁ דÊׁזß והַ זו׀ַ ָÚÝװו והַ ַבÛׁÝֹ ַַֻֻוַ Þֿםםםםד ַבדßםÝ ם״בÚ ױזÊ דׂÚּ ַבדׁזװ ־ַָׁה ַבװַָָםß דַÊהÝÊֽ דֿׁם וד Þַױֿםה זַבַ בַ ַבדÞַָײ ד־בזÚוÚהֿ ַבÝ״זׁ זַב׃ֽזׁ ב־ָ״ו זַßב ֽבםז דז דׁׁׁו דַם׃Êַַַַוב ? הּזד ַָֿ זַבבו זַב׃Úׁ ַֽׁׁׁד,0,0
128,5,“ֶַׁÚ”. ַבÛׁÝ זַ׃Úו זהÙםÝו ַבַÝ״ַׁ ßַה דדÊַׂ זדÊהזÚ דזÞÚו Þׁםָ דה ַבֽׁד זבßה ׀זם ַבַֽÊםַַּÊ ַב־ַױו זßַָׁ ַב׃ה ׃םֽÊַּזה ד׃ַÚֿו זÚָׁו בבÊהÞבַָ־Êױַׁ ÝהֿÞ  ּםַּֿֿ זם׃ÊֽÞ ַבַװַֿו. בַ װם,1,1
129,2,“ַבבוד ַּÚבוַ Úדֹׁ דÞָזבו”. דזÞÚ ַבÝהֿÞ Þׁםָ הזÚַ דַ דה ַבֽׁד ÊÞׁםַָ ? ֿÞֶַÞ דװם ז׃וזבֹ ַבזױזב ַבםו זַב־ֿדֹ דדÊַֹׂ ַָבÝהֿÞ ז׃ׁםÚו זַבד״Úד דדםׂ ַָבַÝ״ַׁ זַב׃ֽזׁ. הזÚַ דַ םֽÊַּ ַבל הÙַÝו ַßֻׁ ז Êַ־םׁ Ê׃ּםב ַבֿ־זב זַבַהÊÙַׁ ״זםבַ זָ״ַÞֹ ַבֿ־זב בבÛׁÝו ÊֽÊַּ Êֽֿםֻ ßֻםַׁ ßבדַ ־ּׁÊ זÚֿÊ בַÊÝÊֽ ַבÛׁÝו זַÚזֿ בבַ׃ÊÞַָב בÊֽֿםֻוַ,1,1
130,4,"“ÝהֿÞ ַּםַֿ דßו”. ַבÛׁÝו ßַה ּֽדוַ דÞָזב ¡ הÙםÝו ַּֿ ¡ ַב׃ֽזׁ דÞָזב. בם׃ ָÞׁםָ ַּֿ דה ַבֽׁד",1,1
131,4,"ײÚםÝ ַּֿנ. . ַבÝהֿÞ ׃ֶ ַבֵ׃ÊÞַָב ׃ֶ ַבÊדßםה דה ַבÛׁÝֹ ָÚֿ 4 ׃ַַÚַÊ זַבד״ַבַָÊ ַבװֿםֹֿ ַבÛׁÝֹ Ýם ַבֿזׁ ַבזב ּהַֽ ַבדֿ־הםה Úבל ־בַÝ ַבׁÛָֹ ¡ ַבÛׁÝֹ ֵׂÚַּ דÊזַױב .",0,0
132,4,“ßַהÊ Úדֹׁ Ýם ׁדײַה דם׃ֹׁ זַבֽדֿבבו זַבÝהֿÞ דדÊַׂ”. ַבהÙַÝו דדÊַֹׂ זַבÝהֿÞ ֽבזֹ זַבדזÙÝםה ÊÚַדבוד דדÊַׂ זבַßב ֽבז זדדÊַׂ. דַÝם װם םÚהם ם׀ßׁ ַבַßַה ַבֽדַד ַבַָהםז װזם דַÊÊױׁÝ ַבדזםו זַבֿװ ־ַָׁה ־ÝםÝ ַבדֱַ Ýם,1,1
133,2,“ַַֹֿׁ ׃םֶו”. ÊÚַדב ַבַַֿׁו ׃ֶ. ÊÚַדב ַבַַֿׁו ׃ֶ  ַבדזÞÚ ָÚםֿ Úה ַבֽׁד,0,0
134,1,“ַÞַדו דׁםֽו בבהÝ׃”. הÙַÝֹ ַבדßַה ַבוֿזֱ. בַ םזּֿ,1,1
135,5,“בַַהױֽ ָו ַבַ בדה בד םּֿ ÝהֿÞ ַ־ׁ זßַהÊ ַÞַדÊו בבםבֹ זַֽֿו”. ÊÚַדב ַבַ׃ÊÞַָב.... ַבÝהֿÞ םױהÝ ßֻבַֻ הּזד זבם׃ ־ד׃... ַבֽדַד Þֿםד ...ַבַָהםז ־ַָׁה בַÊזּֿ ָו ד׃ֿו זÊÊּדÚ ַבדםַו ַֻהֱַ ַבַ׃Êֽדַד זדֱַ ַבֿװ ַֽׁ ַּֿ זײÚםÝ ...ַבהÙַÝו Ûםׁ ּםֿו ־ַױֹ ַָבֽדַד Úבָֹ ַבדהַֿםב ־ַָׁהו זז׃־ו ַַַּֿ בַÊזּֿ ַײַÝַÊ ׃זל ַבװַדָז זַבױַָזה זַבßׁםד זָßדםֹ דֽֿזֿו ַַַַּֿ....ַׂÚַּ ַבַױזַÊ ַָבהדַׁÊ ַבÚׂב ײÚםÝ... ַב־ֿדַÊ ׃םֶֹ ״בָהַ װַם ַ־ײׁ Þַבזַ ָ׃ דׁו הזÝׁו....ַבד״Úד ַßבו דÊזַײÚ ַּֿ זדßׁׁ םזדםַ דַÚַֿ ַבװזָׁו ז״ָÞםה ....Ûםׁ ב׀ם׀ ..ÊװÚׁ ַהו ַָםÊ...ַבÝהֿÞ ָÚםֿ Úה ַבֽׁד זַב״ׁםÞ דÊÚָ,0,0
136,5,ּםֿ. . ָÚײ ַÝַֿׁ ַבַ׃ÊÞַָב בם׃ז ßÝז Ýם ַבÊÚַדב ..זַÊַ־ׁ Ýם ַבÛַׁÝ ..זַÊדהל זײÚ ּוַׂ ַבַׁÞד Úהֿ ַבַ׃ÊÞַָב.,1,1
